assessment_id,customer_id,course_id,completion_rate,rating,completion_date
A004358,U0845,C013,1.0,,2024-06-15
A004359,U0845,C001,0.91,5.0,2024-03-16
A004360,U0845,C006,0.76,5.0,
A004361,U0845,C008,0.71,,2024-08-18
A004362,U0845,C002,0.22,4.0,
A004363,U0845,C009,0.52,,
A004364,U0845,C012,0.9,5.0,2024-08-03
A004365,U0845,C007,1.0,4.5,2024-11-02
A004366,U0845,C004,0.95,4.0,2024-12-31
A004367,U0845,C014,0.72,3.0,2024-11-24
A004368,U0846,C011,0.37,3.5,
A004369,U0846,C010,0.66,3.5,
A004370,U0846,C012,0.6,,
A004371,U0846,C002,0.87,4.0,2024-09-18
A004372,U0846,C015,0.14,4.0,
A004373,U0846,C005,0.16,,
A004374,U0846,C001,0.95,4.0,2024-12-31
A004375,U0847,C006,0.96,,2023-11-16
A004376,U0847,C010,0.82,,
A004377,U0848,C015,0.58,3.5,
A004378,U0848,C012,0.48,4.0,
A004379,U0848,C014,0.24,,
A004380,U0848,C001,0.91,,2024-12-10
A004381,U0849,C004,0.33,4.0,
A004382,U0849,C009,0.4,3.5,
A004383,U0849,C013,0.59,,
A004384,U0849,C007,0.67,3.5,
A004385,U0849,C010,0.42,3.0,
A004386,U0849,C015,0.97,4.0,2024-11-27
A004387,U0850,C012,0.89,4.5,2024-10-19
A004388,U0850,C015,0.06,,
A004389,U0851,C007,0.89,,2022-05-13
A004390,U0851,C006,0.86,,
A004391,U0851,C011,1.0,,2024-06-10
A004392,U0852,C003,0.52,5.0,
A004393,U0852,C004,1.0,,2024-04-22
A004394,U0852,C015,0.97,,2024-10-11
A004395,U0852,C014,0.66,5.0,2024-08-06
A004396,U0852,C002,0.77,4.0,2024-12-21
A004397,U0852,C007,1.0,4.0,2024-12-18
A004398,U0852,C009,1.0,4.0,2024-11-05
A004399,U0852,C013,1.0,,2024-12-23
A004400,U0852,C012,0.91,5.0,2024-12-16
A004401,U0853,C005,0.78,4.5,2023-02-01
A004402,U0853,C013,1.0,5.0,2023-07-11
A004403,U0853,C014,0.82,,2024-02-10
A004404,U0853,C008,0.8,,2024-01-09
A004405,U0853,C010,0.98,4.0,2024-03-16
A004406,U0853,C009,0.95,5.0,2023-12-02
A004407,U0853,C012,0.92,,2024-02-05
A004408,U0853,C003,0.98,4.5,2024-05-13
A004409,U0853,C015,0.92,4.5,2024-04-27
A004410,U0853,C011,1.0,,2024-09-29
A004411,U0853,C007,0.78,,
A004412,U0853,C004,0.99,,2024-11-28
A004413,U0854,C007,0.83,3.5,
A004414,U0854,C011,1.0,,2023-11-12
A004415,U0854,C009,1.0,4.5,2023-10-13
A004416,U0854,C015,0.19,3.5,
A004417,U0854,C002,0.46,,
A004418,U0854,C010,0.92,4.0,2024-09-16
A004419,U0854,C004,0.93,4.0,2024-11-06
A004420,U0855,C008,0.8,2.5,2024-04-10
A004421,U0855,C011,1.0,4.0,2024-03-25
A004422,U0855,C012,0.95,4.0,2024-02-29
A004423,U0856,C011,1.0,3.5,2023-08-14
A004424,U0856,C015,0.11,,
A004425,U0856,C010,0.88,5.0,2023-12-25
A004426,U0856,C005,0.89,4.5,2024-12-19
A004427,U0857,C011,1.0,4.5,2023-05-29
A004428,U0857,C012,0.27,4.5,
A004429,U0857,C006,0.5,4.5,
A004430,U0857,C014,0.75,4.5,2024-06-26
A004431,U0857,C001,0.95,5.0,2024-12-14
A004432,U0857,C007,1.0,4.0,2024-12-31
A004433,U0858,C015,0.91,4.5,2023-09-15
A004434,U0858,C011,1.0,3.5,2024-06-02
A004435,U0858,C002,0.43,,
A004436,U0858,C014,0.74,4.0,2024-12-30
A004437,U0859,C015,0.12,,
A004438,U0859,C011,0.17,,
A004439,U0860,C011,0.98,,2023-10-03
A004440,U0860,C008,0.81,4.0,2024-02-26
A004441,U0860,C015,0.99,5.0,2023-12-17
A004442,U0860,C012,1.0,4.5,2024-03-24
A004443,U0860,C007,0.66,5.0,
A004444,U0860,C014,0.73,4.0,2024-05-22
A004445,U0860,C010,0.27,,
A004446,U0860,C001,0.2,5.0,
A004447,U0860,C005,0.85,4.5,2024-10-30
A004448,U0860,C003,0.98,5.0,2024-10-25
A004449,U0860,C009,0.91,,2024-12-09
A004450,U0861,C010,0.22,3.5,
A004451,U0861,C014,0.51,4.5,
A004452,U0862,C014,0.69,3.5,2024-05-16
A004453,U0862,C008,0.75,3.5,2024-08-03
A004454,U0862,C002,0.87,,2024-06-27
A004455,U0862,C005,0.39,3.0,
A004456,U0862,C004,0.48,3.5,
A004457,U0863,C011,0.87,4.0,
A004458,U0863,C014,0.0,4.0,
A004459,U0863,C004,0.13,,
A004460,U0863,C010,0.26,,
A004461,U0863,C006,0.34,4.5,
A004462,U0863,C012,0.13,,
A004463,U0863,C015,0.39,3.0,
A004464,U0863,C003,0.78,,
A004465,U0864,C006,0.42,4.5,
A004466,U0864,C011,0.25,4.5,
A004467,U0864,C014,0.04,,
A004468,U0864,C010,0.36,2.5,
A004469,U0864,C002,0.34,3.5,
A004470,U0864,C007,0.7,,
A004471,U0864,C005,0.36,3.5,
A004472,U0864,C008,0.11,,
A004473,U0865,C001,0.93,5.0,2024-12-27
A004474,U0865,C012,1.0,4.5,2024-08-20
A004475,U0865,C004,0.9,4.5,2024-10-05
A004476,U0865,C015,1.0,5.0,2024-10-07
A004477,U0865,C007,0.9,4.0,2024-12-01
A004478,U0865,C002,0.9,,2024-12-22
A004479,U0865,C014,0.8,4.0,2024-12-08
A004480,U0865,C003,0.73,,
A004481,U0865,C009,1.0,5.0,2024-12-20
A004482,U0865,C013,1.0,5.0,2024-12-22
A004483,U0865,C005,0.46,4.5,
A004484,U0866,C006,0.97,5.0,2024-01-12
A004485,U0866,C014,0.68,,2023-11-16
A004486,U0866,C011,0.91,4.5,
A004487,U0866,C009,0.96,5.0,2023-12-11
A004488,U0866,C001,0.97,4.5,2024-04-08
A004489,U0866,C012,0.98,4.5,2024-08-12
A004490,U0866,C008,0.86,4.0,2024-09-13
A004491,U0866,C007,0.93,,2024-09-25
A004492,U0866,C002,0.5,,
A004493,U0866,C003,0.8,5.0,
A004494,U0866,C004,1.0,5.0,2024-11-18
A004495,U0866,C013,0.97,4.5,
A004496,U0867,C001,1.0,3.5,2024-03-08
A004497,U0867,C002,0.85,4.0,2024-08-03
A004498,U0867,C003,0.88,4.5,2024-05-04
A004499,U0868,C014,0.66,3.5,2024-09-14
A004500,U0868,C008,0.76,4.0,2024-12-09
A004501,U0868,C013,0.73,,
A004502,U0869,C006,1.0,5.0,2022-07-07
A004503,U0869,C013,1.0,5.0,2023-05-03
A004504,U0869,C012,1.0,4.0,2023-09-12
A004505,U0869,C011,1.0,4.5,2023-10-03
A004506,U0869,C004,0.85,5.0,2023-11-09
A004507,U0869,C015,0.92,,2024-05-02
A004508,U0869,C007,0.91,,2024-03-09
A004509,U0869,C014,0.71,4.0,2024-12-10
A004510,U0870,C012,0.13,4.0,
A004511,U0870,C013,0.24,4.0,
A004512,U0871,C006,0.45,3.5,
A004513,U0872,C011,1.0,,2024-06-29
A004514,U0872,C015,1.0,5.0,2024-11-18
A004515,U0872,C003,0.95,5.0,2024-09-19
A004516,U0872,C009,0.95,4.5,2024-11-03
A004517,U0872,C006,1.0,5.0,2024-10-03
A004518,U0872,C008,0.74,4.5,2024-12-01
A004519,U0872,C005,0.84,,2024-12-10
A004520,U0872,C007,1.0,4.0,2024-11-30
A004521,U0872,C001,0.92,4.5,2024-11-18
A004522,U0872,C012,0.91,5.0,2024-11-23
A004523,U0872,C014,0.84,4.0,2024-12-18
A004524,U0872,C002,0.1,4.0,
A004525,U0873,C006,1.0,5.0,2023-09-17
A004526,U0873,C007,0.84,,
A004527,U0873,C010,0.97,4.0,2023-09-14
A004528,U0873,C012,0.91,,2024-08-15
A004529,U0874,C007,0.62,4.0,
A004530,U0874,C014,0.37,,
A004531,U0874,C006,0.98,,2024-12-30
A004532,U0875,C013,0.42,,
A004533,U0875,C005,0.18,4.0,
A004534,U0875,C003,1.0,,2024-12-30
A004535,U0876,C011,0.6,3.0,
A004536,U0876,C003,0.15,,
A004537,U0877,C004,0.9,,2023-11-28
A004538,U0877,C010,0.3,3.5,
A004539,U0877,C003,0.26,,
A004540,U0877,C011,0.9,4.0,
A004541,U0877,C014,0.74,3.5,2024-11-22
A004542,U0877,C009,0.97,,2024-12-23
A004543,U0877,C001,0.98,,2024-12-30
A004544,U0878,C015,0.53,4.0,
A004545,U0878,C002,0.16,,
A004546,U0878,C003,0.37,2.5,
A004547,U0878,C011,0.21,3.5,
A004548,U0878,C013,0.88,5.0,
A004549,U0878,C001,0.98,,2024-11-11
A004550,U0879,C014,0.39,3.5,
A004551,U0879,C007,1.0,4.5,2023-02-28
A004552,U0879,C012,0.4,3.0,
A004553,U0879,C013,0.49,4.5,
A004554,U0879,C004,0.88,2.5,2024-08-30
A004555,U0879,C010,0.3,1.5,
A004556,U0880,C002,0.16,,
A004557,U0880,C004,1.0,4.5,2024-01-04
A004558,U0880,C006,1.0,,2024-03-16
A004559,U0880,C012,0.92,4.5,2024-10-21
A004560,U0880,C007,0.93,,2024-11-20
A004561,U0880,C011,1.0,3.5,2024-12-17
A004562,U0880,C008,0.82,,2024-12-30
A004563,U0881,C013,1.0,4.5,2024-06-17
A004564,U0881,C008,0.7,4.5,2024-07-07
A004565,U0881,C005,0.3,,
A004566,U0881,C002,0.01,4.0,
A004567,U0881,C007,0.88,4.0,2024-11-03
A004568,U0881,C001,0.75,4.5,
A004569,U0881,C010,1.0,4.5,2024-08-23
A004570,U0881,C011,1.0,4.0,2024-10-19
A004571,U0881,C006,1.0,4.5,2024-11-26
A004572,U0881,C015,0.92,5.0,2024-12-04
A004573,U0881,C003,0.99,5.0,2024-12-27
A004574,U0882,C014,0.26,,
A004575,U0882,C011,0.75,4.5,
A004576,U0882,C008,0.75,4.5,2023-03-30
A004577,U0882,C010,0.9,4.5,2023-08-15
A004578,U0882,C009,1.0,,2023-12-10
A004579,U0882,C002,0.88,5.0,2024-05-04
A004580,U0882,C004,0.9,5.0,2024-02-15
A004581,U0882,C012,0.91,5.0,2024-03-13
A004582,U0882,C005,0.8,4.0,2024-05-28
A004583,U0882,C013,1.0,,2024-08-27
A004584,U0882,C003,1.0,,2024-06-24
A004585,U0882,C007,1.0,4.0,2024-11-25
A004586,U0883,C003,1.0,5.0,2023-01-29
A004587,U0883,C006,0.99,,2022-12-26
A004588,U0883,C009,1.0,,2023-05-12
A004589,U0883,C007,0.97,4.0,2023-04-26
A004590,U0883,C008,0.0,,
A004591,U0883,C002,0.83,,2023-04-23
A004592,U0883,C014,0.0,4.5,
A004593,U0883,C005,0.81,3.5,2024-01-15
A004594,U0883,C010,1.0,,2024-04-08
A004595,U0883,C015,0.89,,2024-03-06
A004596,U0883,C004,0.53,5.0,
A004597,U0883,C001,0.99,5.0,2024-11-15
A004598,U0884,C005,0.77,,2023-07-22
A004599,U0884,C007,1.0,3.0,2024-01-06
A004600,U0884,C011,1.0,4.0,2024-07-02
A004601,U0884,C015,0.92,4.5,2024-06-26
A004602,U0884,C006,0.87,4.0,
A004603,U0884,C008,0.86,,2024-12-18
A004604,U0885,C005,0.88,3.0,2023-03-20
A004605,U0885,C001,0.92,4.5,2023-02-22
A004606,U0885,C013,1.0,,2023-05-29
A004607,U0885,C010,0.88,4.0,2023-07-16
A004608,U0885,C003,0.97,4.0,2024-11-11
A004609,U0885,C007,1.0,4.0,2024-11-26
A004610,U0886,C003,1.0,3.0,2024-01-06
A004611,U0886,C011,1.0,,2024-04-11
A004612,U0886,C015,0.89,,2024-08-31
A004613,U0886,C004,0.44,,
A004614,U0887,C001,0.91,,2024-04-16
A004615,U0887,C003,0.76,4.0,
A004616,U0887,C010,0.69,2.5,
A004617,U0887,C009,0.51,,
A004618,U0888,C007,0.26,4.5,
A004619,U0888,C005,0.72,,2023-09-18
A004620,U0888,C004,0.99,,2023-10-23
A004621,U0888,C001,0.36,5.0,
A004622,U0888,C008,0.72,5.0,2023-12-02
A004623,U0888,C014,0.75,4.5,2023-10-21
A004624,U0888,C015,0.98,4.5,2024-01-31
A004625,U0888,C003,0.97,5.0,2024-06-01
A004626,U0888,C006,0.29,4.5,
A004627,U0888,C012,0.12,4.5,
A004628,U0889,C013,0.7,4.5,
A004629,U0889,C010,0.89,3.0,2024-11-08
A004630,U0889,C014,0.52,3.0,
A004631,U0889,C006,0.97,4.0,2024-11-24
A004632,U0889,C009,0.52,3.0,
A004633,U0889,C003,0.17,5.0,
A004634,U0889,C008,0.13,3.5,
A004635,U0890,C003,0.21,4.5,
A004636,U0890,C004,1.0,,2024-10-01
A004637,U0890,C002,0.93,3.5,2024-10-25
A004638,U0890,C006,1.0,3.5,2024-12-01
A004639,U0891,C013,1.0,4.5,2023-09-08
A004640,U0891,C003,0.89,5.0,2024-01-30
A004641,U0891,C006,1.0,5.0,2024-01-07
A004642,U0891,C001,1.0,4.5,2024-08-11
A004643,U0891,C012,0.89,5.0,2024-08-05
A004644,U0891,C015,0.93,5.0,2024-12-10
A004645,U0892,C006,1.0,,2023-05-14
A004646,U0892,C010,0.98,,2024-03-09
A004647,U0892,C003,1.0,4.0,2024-03-19
A004648,U0892,C008,0.83,4.0,2024-07-30
A004649,U0893,C002,0.74,,
A004650,U0894,C001,0.29,4.5,
A004651,U0894,C012,0.37,,
A004652,U0894,C008,0.88,,2024-08-10
A004653,U0894,C007,0.6,3.5,
A004654,U0895,C002,0.81,,2024-10-15
A004655,U0895,C015,0.19,5.0,
A004656,U0895,C012,0.95,,2024-12-10
A004657,U0896,C006,1.0,,2024-01-28
A004658,U0896,C009,0.94,4.0,2024-06-01
A004659,U0896,C004,1.0,,2024-02-09
A004660,U0896,C007,0.95,4.0,2024-06-02
A004661,U0896,C014,0.76,4.0,2024-06-27
A004662,U0896,C010,0.74,5.0,
A004663,U0897,C009,0.99,4.5,2024-03-30
A004664,U0897,C003,1.0,,2024-03-11
A004665,U0897,C002,0.94,5.0,2024-04-02
A004666,U0897,C014,0.66,,2024-03-04
A004667,U0897,C013,1.0,4.5,2024-09-01
A004668,U0897,C015,0.84,5.0,2024-11-01
A004669,U0897,C008,0.74,,2024-10-15
A004670,U0897,C005,0.86,,2024-12-24
A004671,U0897,C012,0.32,5.0,
A004672,U0898,C008,0.79,,2024-03-18
A004673,U0898,C005,0.12,5.0,
A004674,U0898,C001,1.0,5.0,2024-09-19
A004675,U0898,C004,0.64,3.0,
A004676,U0898,C014,0.78,3.5,2024-11-06
A004677,U0899,C003,0.27,5.0,
A004678,U0899,C012,0.59,3.5,
A004679,U0899,C007,0.92,,2024-04-22
A004680,U0900,C015,0.25,,
A004681,U0900,C012,0.71,3.0,
A004682,U0901,C008,0.85,3.5,2024-09-11
A004683,U0901,C013,1.0,4.5,2024-09-18
A004684,U0901,C003,0.99,,2024-10-02
A004685,U0901,C015,0.85,4.5,2024-12-09
A004686,U0902,C010,0.45,5.0,
A004687,U0902,C014,0.75,,2024-04-29
A004688,U0902,C013,1.0,,2024-03-29
A004689,U0902,C009,1.0,4.0,2024-07-11
A004690,U0902,C004,0.94,4.5,2024-07-21
A004691,U0902,C015,1.0,4.0,2024-10-10
A004692,U0902,C011,1.0,3.5,2024-12-27
A004693,U0903,C004,0.9,5.0,2023-02-03
A004694,U0903,C007,0.93,3.0,2023-08-31
A004695,U0903,C011,0.2,4.5,
A004696,U0904,C012,0.99,5.0,2024-03-19
A004697,U0904,C015,0.52,,
A004698,U0904,C010,0.85,3.0,
A004699,U0904,C013,0.46,,
A004700,U0904,C002,0.53,2.0,
A004701,U0904,C008,0.0,,
A004702,U0905,C014,0.27,,
A004703,U0905,C001,0.18,3.5,
A004704,U0905,C008,0.86,2.5,2024-04-04
A004705,U0905,C013,0.27,,
A004706,U0906,C014,0.67,3.5,2024-05-26
A004707,U0906,C011,0.98,4.5,2024-04-01
A004708,U0907,C002,0.16,2.5,
A004709,U0907,C006,0.19,4.0,
A004710,U0907,C012,0.58,3.0,
A004711,U0907,C004,0.74,,
A004712,U0907,C005,0.15,4.0,
A004713,U0908,C007,0.8,3.0,
A004714,U0908,C009,0.49,4.5,
A004715,U0908,C014,0.84,4.0,2024-01-31
A004716,U0908,C001,1.0,4.0,2024-08-21
A004717,U0908,C003,0.92,4.0,2024-09-17
A004718,U0909,C014,0.0,3.0,
A004719,U0909,C010,0.44,4.5,
A004720,U0909,C002,0.62,,
A004721,U0909,C013,0.35,2.5,
A004722,U0910,C012,1.0,3.5,2023-10-19
A004723,U0910,C013,1.0,3.5,2024-01-29
A004724,U0910,C008,0.79,4.0,2024-02-29
A004725,U0910,C009,0.96,4.5,2024-01-17
A004726,U0910,C006,0.64,4.5,
A004727,U0910,C003,0.76,4.5,
A004728,U0910,C007,0.92,,2024-09-20
A004729,U0911,C008,0.3,4.5,
A004730,U0911,C009,0.37,,
A004731,U0911,C007,0.48,3.5,
A004732,U0911,C006,0.76,3.5,
A004733,U0912,C012,0.39,3.0,
A004734,U0912,C015,0.58,3.5,
A004735,U0912,C006,0.8,3.0,
A004736,U0912,C004,0.83,,
A004737,U0912,C009,0.27,,
A004738,U0912,C003,0.89,4.0,2024-09-22
A004739,U0913,C010,0.23,3.0,
A004740,U0913,C009,1.0,3.5,2023-11-01
A004741,U0914,C014,0.68,4.0,2024-05-20
A004742,U0914,C005,0.01,4.5,
A004743,U0914,C015,0.97,,2024-07-07
A004744,U0914,C011,0.77,,
A004745,U0914,C002,0.77,3.5,2024-09-30
A004746,U0915,C008,0.44,4.5,
A004747,U0915,C001,0.98,4.0,2024-07-29
A004748,U0915,C009,1.0,,2024-08-24
A004749,U0915,C002,0.41,,
A004750,U0915,C007,0.44,4.0,
A004751,U0915,C012,1.0,4.5,2024-12-08
A004752,U0916,C001,1.0,4.5,2024-09-30
A004753,U0916,C004,0.48,4.5,
A004754,U0917,C008,0.77,,2024-07-18
A004755,U0917,C001,1.0,,2024-10-21
A004756,U0917,C011,1.0,4.0,2024-11-21
A004757,U0918,C013,1.0,4.5,2024-09-18
A004758,U0918,C008,0.74,,2024-11-12
A004759,U0918,C002,0.9,4.5,2024-10-07
A004760,U0918,C001,0.94,,2024-12-20
A004761,U0918,C007,1.0,4.0,2024-11-30
A004762,U0918,C004,0.99,4.0,2024-11-23
A004763,U0919,C011,0.99,,2023-12-04
A004764,U0919,C009,0.67,,
A004765,U0919,C013,1.0,5.0,2024-04-14
A004766,U0919,C001,0.63,,
A004767,U0919,C007,0.13,,
A004768,U0920,C005,0.78,4.5,2023-01-12
A004769,U0920,C006,1.0,5.0,2023-03-31
A004770,U0920,C011,1.0,4.5,2023-02-27
A004771,U0920,C015,0.98,,2024-06-09
A004772,U0920,C008,0.69,4.0,2024-12-31
A004773,U0921,C009,1.0,4.5,2024-12-20
A004774,U0922,C009,1.0,4.0,2023-10-13
A004775,U0922,C011,0.99,,2023-07-22
A004776,U0922,C010,0.65,,
A004777,U0922,C002,0.82,,2024-08-20
A004778,U0923,C002,0.5,4.0,
A004779,U0923,C004,0.53,2.5,
A004780,U0924,C015,0.79,3.5,
A004781,U0924,C014,0.23,2.0,
A004782,U0925,C012,0.92,,2024-03-13
A004783,U0925,C014,0.01,,
A004784,U0925,C009,0.66,3.5,
A004785,U0925,C007,0.68,3.5,
A004786,U0926,C011,0.46,,
A004787,U0926,C001,0.71,,
A004788,U0926,C014,0.34,,
A004789,U0926,C003,0.54,3.0,
A004790,U0926,C004,0.7,4.0,
A004791,U0926,C007,0.68,3.0,
A004792,U0927,C004,0.93,,2023-02-27
A004793,U0927,C007,0.85,,
A004794,U0927,C014,0.7,4.0,2023-12-18
A004795,U0927,C013,1.0,,2024-04-15
A004796,U0927,C003,0.98,4.0,2024-08-03
A004797,U0927,C010,0.48,5.0,
A004798,U0927,C009,0.95,,2024-12-16
A004799,U0927,C012,1.0,,2024-12-28
A004800,U0928,C001,0.34,4.5,
A004801,U0928,C006,0.98,4.0,2024-08-27
A004802,U0928,C010,0.9,,2024-09-22
A004803,U0928,C011,0.96,3.5,2024-12-09
A004804,U0929,C015,0.87,3.5,2024-12-25
A004805,U0929,C006,0.65,4.5,
A004806,U0929,C011,0.95,,2024-12-05
A004807,U0929,C002,0.76,,2024-10-30
A004808,U0929,C005,0.26,4.0,
A004809,U0930,C010,0.93,4.5,2024-09-08
A004810,U0930,C009,0.21,4.0,
A004811,U0930,C001,0.21,,
A004812,U0931,C002,0.13,,
A004813,U0931,C007,0.92,3.5,2023-08-31
A004814,U0931,C008,0.69,,2023-12-03
A004815,U0931,C010,0.72,,
A004816,U0931,C014,0.76,4.0,2024-10-22
A004817,U0931,C013,1.0,4.0,2024-11-04
A004818,U0932,C002,0.8,4.0,2023-10-25
A004819,U0932,C013,1.0,5.0,2023-12-03
A004820,U0932,C007,1.0,,2024-02-21
A004821,U0932,C015,0.74,4.5,
A004822,U0932,C001,1.0,,2024-06-22
A004823,U0932,C014,0.76,4.5,2024-12-05
A004824,U0932,C009,0.93,4.5,2024-12-14
A004825,U0932,C010,1.0,5.0,2024-12-30
A004826,U0933,C008,0.1,,
A004827,U0933,C009,1.0,3.0,2024-12-30
A004828,U0934,C013,0.6,,
A004829,U0934,C009,0.33,4.5,
A004830,U0934,C004,0.88,3.5,2024-11-14
A004831,U0935,C011,0.33,2.5,
A004832,U0935,C010,0.99,3.5,2024-12-15
A004833,U0935,C009,0.7,5.0,
A004834,U0935,C003,0.86,3.0,
A004835,U0935,C006,0.9,,
A004836,U0935,C002,0.81,2.5,2024-12-12
A004837,U0935,C001,0.39,3.5,
A004838,U0936,C012,0.96,,2023-07-27
A004839,U0936,C013,1.0,4.5,2024-04-26
A004840,U0936,C005,0.04,3.0,
A004841,U0936,C007,0.65,4.0,
A004842,U0936,C002,0.83,4.5,2024-11-16
A004843,U0936,C009,0.91,4.5,2024-12-08
A004844,U0936,C015,0.89,4.0,2024-12-19
A004845,U0937,C015,0.63,,
A004846,U0937,C009,0.23,4.0,
A004847,U0937,C007,0.63,,
A004848,U0937,C001,0.3,4.0,
A004849,U0937,C012,0.72,3.5,
A004850,U0937,C003,0.79,4.5,
A004851,U0937,C006,0.37,3.5,
A004852,U0937,C004,0.84,3.0,
A004853,U0937,C010,0.62,3.5,
A004854,U0938,C005,0.52,4.5,
A004855,U0938,C015,0.76,4.0,
A004856,U0938,C007,0.94,3.0,2024-05-24
A004857,U0939,C009,0.95,4.0,2023-09-06
A004858,U0939,C003,0.99,,2024-02-04
A004859,U0939,C010,0.88,4.0,2024-12-29
A004860,U0939,C012,0.99,4.5,2024-12-24
A004861,U0940,C001,1.0,4.5,2024-12-03
A004862,U0940,C007,0.89,4.5,2024-12-04
A004863,U0940,C008,0.81,4.0,2024-11-16
A004864,U0940,C013,0.85,5.0,
A004865,U0940,C009,0.47,4.5,
A004866,U0940,C003,0.99,,2024-12-14
A004867,U0940,C011,0.98,4.0,2024-11-10
A004868,U0941,C004,0.55,4.0,
A004869,U0941,C001,0.93,4.5,2024-09-23
A004870,U0941,C014,0.56,4.0,
A004871,U0941,C013,0.93,4.0,
A004872,U0941,C003,0.12,4.0,
A004873,U0941,C006,0.54,3.5,
A004874,U0941,C008,0.82,1.5,2024-10-02
A004875,U0941,C010,0.33,3.5,
A004876,U0941,C007,0.34,3.0,
A004877,U0941,C015,0.26,,
A004878,U0942,C007,0.82,4.0,
A004879,U0942,C011,0.35,,
A004880,U0942,C001,0.94,4.5,2024-09-06
A004881,U0942,C009,0.95,4.5,2024-09-23
A004882,U0942,C012,1.0,,2024-10-20
A004883,U0943,C013,1.0,5.0,2024-10-28
A004884,U0943,C002,0.77,4.5,2024-10-12
A004885,U0943,C005,0.87,,2024-12-11
A004886,U0943,C011,1.0,4.5,2024-12-13
A004887,U0943,C001,1.0,,2024-11-13
A004888,U0943,C007,0.98,,2024-11-06
A004889,U0943,C015,0.95,,2024-12-25
A004890,U0943,C006,1.0,5.0,2024-12-11
A004891,U0943,C012,0.96,4.5,2024-12-15
A004892,U0944,C013,0.65,2.5,
A004893,U0944,C005,0.89,4.0,2024-08-21
A004894,U0944,C014,0.1,,
A004895,U0944,C012,0.39,4.0,
A004896,U0944,C011,0.46,3.5,
A004897,U0944,C004,0.79,,
A004898,U0945,C010,0.99,,2024-10-18
A004899,U0945,C011,1.0,,2024-08-30
A004900,U0945,C007,0.63,3.5,
A004901,U0945,C015,0.4,,
A004902,U0945,C014,0.0,3.0,
A004903,U0945,C001,0.46,2.5,
A004904,U0945,C005,0.51,2.5,
A004905,U0945,C008,0.49,3.5,
A004906,U0946,C002,0.9,4.0,2024-09-23
A004907,U0946,C008,0.76,4.0,2024-10-04
A004908,U0946,C006,1.0,,2024-11-27
A004909,U0946,C011,0.98,4.0,2024-07-19
A004910,U0946,C015,0.91,,2024-09-16
A004911,U0946,C014,0.82,,2024-09-17
A004912,U0946,C003,0.34,5.0,
A004913,U0946,C004,0.87,4.5,2024-12-25
A004914,U0946,C001,1.0,4.5,2024-11-23
A004915,U0946,C013,1.0,4.5,2024-12-28
A004916,U0946,C010,0.93,4.5,2024-11-15
A004917,U0946,C012,0.99,,2024-11-27
A004918,U0947,C007,0.82,2.5,
A004919,U0947,C014,0.01,2.0,
A004920,U0947,C001,0.35,,
A004921,U0947,C006,0.5,3.0,
A004922,U0947,C008,0.23,,
A004923,U0947,C009,1.0,3.5,2024-06-07
A004924,U0947,C003,0.55,3.0,
A004925,U0947,C004,0.16,,
A004926,U0948,C002,0.01,5.0,
A004927,U0948,C011,0.71,3.0,
A004928,U0948,C008,0.61,2.5,
A004929,U0948,C005,0.62,4.0,
A004930,U0948,C012,0.11,3.5,
A004931,U0948,C007,1.0,3.5,2024-02-12
A004932,U0948,C001,0.5,3.5,
A004933,U0948,C014,0.0,,
A004934,U0948,C010,1.0,,2024-10-15
A004935,U0948,C006,0.21,4.5,
A004936,U0949,C001,0.73,,
A004937,U0949,C013,0.51,,
A004938,U0949,C015,0.79,2.5,
A004939,U0949,C011,0.36,4.5,
A004940,U0949,C005,0.22,,
A004941,U0949,C003,0.28,4.0,
A004942,U0949,C002,0.68,3.5,
A004943,U0949,C012,1.0,3.0,2024-12-10
A004944,U0949,C010,0.94,4.5,2024-11-19
A004945,U0949,C007,0.59,2.5,
A004946,U0950,C011,0.73,4.0,
A004947,U0951,C002,0.07,3.0,
A004948,U0952,C002,0.85,4.0,2024-10-16
A004949,U0952,C012,0.97,5.0,2024-09-12
A004950,U0952,C005,0.9,,2024-11-13
A004951,U0952,C011,0.54,,
A004952,U0952,C006,0.99,5.0,2024-11-01
A004953,U0952,C009,1.0,5.0,2024-09-15
A004954,U0952,C010,0.94,,2024-11-21
A004955,U0952,C013,1.0,4.5,2024-12-30
A004956,U0952,C001,1.0,,2024-12-24
A004957,U0952,C007,0.91,4.0,2024-11-04
A004958,U0952,C004,0.95,5.0,2024-12-04
A004959,U0952,C014,0.0,3.5,
A004960,U0953,C011,0.67,,
A004961,U0953,C010,0.95,,2024-11-27
A004962,U0953,C013,0.48,3.5,
A004963,U0954,C009,0.34,,
A004964,U0954,C003,1.0,4.5,2023-10-26
A004965,U0954,C002,0.87,4.0,2023-10-16
A004966,U0954,C008,0.16,4.0,
A004967,U0954,C005,0.73,,2024-06-30
A004968,U0955,C002,0.62,5.0,
A004969,U0956,C009,0.48,,
A004970,U0956,C015,0.07,3.5,
A004971,U0956,C011,0.2,,
A004972,U0956,C002,0.47,2.5,
A004973,U0956,C004,0.67,4.0,
A004974,U0957,C005,0.03,3.5,
A004975,U0957,C007,0.94,3.5,2023-11-27
A004976,U0957,C010,0.9,,2024-04-27
A004977,U0957,C014,0.69,3.5,2024-12-26
A004978,U0958,C008,0.39,,
A004979,U0958,C007,0.98,3.5,2023-06-30
