purchase_id,customer_id,course_id,purchase_date,amount_paid
P004886,U0943,C011,2024-09-29,79
P004887,U0943,C001,2024-10-06,99
P004888,U0943,C007,2024-10-27,19
P004889,U0943,C015,2024-11-07,89
P004890,U0943,C006,2024-11-19,49
P004891,U0943,C012,2024-12-10,49
P004892,U0944,C013,2024-03-02,69
P004893,U0944,C005,2024-03-12,49
P004894,U0944,C014,2024-05-13,79
P004895,U0944,C012,2024-07-01,49
P004896,U0944,C011,2024-08-22,79
P004897,U0944,C004,2024-10-14,99
P004898,U0945,C010,2024-05-21,49
P004899,U0945,C011,2024-05-21,79
P004900,U0945,C007,2024-07-13,19
P004901,U0945,C015,2024-08-10,89
P004902,U0945,C014,2024-09-26,79
P004903,U0945,C001,2024-09-29,99
P004904,U0945,C005,2024-10-05,49
P004905,U0945,C008,2024-10-10,29
P004906,U0946,C002,2024-05-12,89
P004907,U0946,C008,2024-07-01,29
P004908,U0946,C006,2024-07-06,49
P004909,U0946,C011,2024-07-14,79
P004910,U0946,C015,2024-08-25,89
P004911,U0946,C014,2024-08-30,79
P004912,U0946,C003,2024-09-23,79
P004913,U0946,C004,2024-09-30,99
P004914,U0946,C001,2024-10-23,99
P004915,U0946,C013,2024-11-08,69
P004916,U0946,C010,2024-11-13,49
P004917,U0946,C012,2024-11-22,49
P004918,U0947,C007,2022-12-02,19
P004919,U0947,C014,2023-03-09,79
P004920,U0947,C001,2023-06-14,99
P004921,U0947,C006,2023-09-03,49
P004922,U0947,C008,2023-10-18,29
P004923,U0947,C009,2024-04-21,39
P004924,U0947,C003,2024-05-05,79
P004925,U0947,C004,2024-11-19,99
P004926,U0948,C002,2022-10-03,89
P004927,U0948,C011,2023-01-03,79
P004928,U0948,C008,2023-04-02,29
P004929,U0948,C005,2023-05-30,49
P004930,U0948,C012,2023-07-01,49
P004931,U0948,C007,2023-09-07,19
P004932,U0948,C001,2024-04-06,99
P004933,U0948,C014,2024-04-25,79
P004934,U0948,C010,2024-07-05,49
P004935,U0948,C006,2024-09-26,49
P004936,U0949,C001,2024-08-16,99
P004937,U0949,C013,2024-08-22,69
P004938,U0949,C015,2024-08-25,89
P004939,U0949,C011,2024-09-07,79
P004940,U0949,C005,2024-09-14,49
P004941,U0949,C003,2024-10-29,79
P004942,U0949,C002,2024-10-30,89
P004943,U0949,C012,2024-11-11,49
P004944,U0949,C010,2024-11-17,49
P004945,U0949,C007,2024-11-18,19
P004946,U0950,C011,2023-06-30,79
P004947,U0951,C002,2023-03-29,89
P004948,U0952,C002,2024-08-20,89
P004949,U0952,C012,2024-08-23,49
P004950,U0952,C005,2024-08-23,49
P004951,U0952,C011,2024-08-24,79
P004952,U0952,C006,2024-08-30,49
P004953,U0952,C009,2024-09-04,39
P004954,U0952,C010,2024-10-20,49
P004955,U0952,C013,2024-10-27,69
P004956,U0952,C001,2024-10-30,99
P004957,U0952,C007,2024-10-31,19
P004958,U0952,C004,2024-11-15,99
P004959,U0952,C014,2024-12-07,79
P004960,U0953,C011,2024-08-05,79
P004961,U0953,C010,2024-10-16,49
P004962,U0953,C013,2024-12-14,69
P004963,U0954,C009,2023-01-04,39
P004964,U0954,C003,2023-09-05,79
P004965,U0954,C002,2023-09-13,89
P004966,U0954,C008,2023-09-29,29
P004967,U0954,C005,2024-06-12,49
P004968,U0955,C002,2024-12-27,89
P004969,U0956,C009,2024-03-10,39
P004970,U0956,C015,2024-03-14,89
P004971,U0956,C011,2024-03-21,79
P004972,U0956,C002,2024-05-05,89
P004973,U0956,C004,2024-07-02,99
P004974,U0957,C005,2022-07-28,49
P004975,U0957,C007,2023-06-01,19
P004976,U0957,C010,2024-02-03,49
P004977,U0957,C014,2024-12-17,79
P004978,U0958,C008,2022-05-01,29
P004979,U0958,C007,2023-05-12,19
P004980,U0958,C005,2023-10-28,49
P004981,U0958,C002,2023-11-03,89
P004982,U0958,C006,2024-04-18,49
P004983,U0959,C008,2023-01-28,29
P004984,U0960,C015,2023-02-05,89
P004985,U0960,C009,2023-03-11,39
P004986,U0960,C004,2023-06-15,99
P004987,U0960,C008,2023-08-12,29
P004988,U0960,C012,2024-02-17,49
P004989,U0960,C007,2024-03-07,19
P004990,U0960,C006,2024-03-10,49
P004991,U0960,C003,2024-03-25,79
P004992,U0960,C005,2024-07-18,49
P004993,U0961,C007,2023-07-31,19
P004994,U0961,C009,2023-12-03,39
P004995,U0961,C006,2024-02-07,49
P004996,U0961,C005,2024-05-13,49
P004997,U0961,C003,2024-08-12,79
P004998,U0962,C002,2024-06-18,89
P004999,U0962,C013,2024-12-18,69
P005000,U0963,C001,2023-02-16,99
P005001,U0963,C007,2023-06-28,19
P005002,U0963,C011,2024-01-26,79
P005003,U0963,C013,2024-04-03,69
P005004,U0963,C009,2024-06-30,39
P005005,U0963,C010,2024-10-17,49
P005006,U0964,C002,2023-04-22,89
P005007,U0964,C013,2023-05-21,69
P005008,U0964,C009,2024-04-18,39
P005009,U0964,C014,2024-06-09,79
P005010,U0965,C013,2023-10-11,69
P005011,U0965,C015,2023-11-15,89
P005012,U0965,C007,2023-11-24,19
P005013,U0965,C011,2023-12-19,79
P005014,U0965,C010,2024-06-30,49
P005015,U0965,C012,2024-08-07,49
P005016,U0966,C006,2024-02-05,49
P005017,U0966,C010,2024-06-30,49
P005018,U0966,C004,2024-08-12,99
P005019,U0966,C003,2024-10-06,79
P005020,U0966,C014,2024-12-01,79
P005021,U0967,C004,2022-05-06,99
P005022,U0967,C001,2022-07-03,99
P005023,U0967,C013,2022-07-23,69
P005024,U0967,C012,2024-11-17,49
P005025,U0968,C006,2024-01-24,49
P005026,U0968,C003,2024-01-26,79
P005027,U0968,C007,2024-12-25,19
P005028,U0969,C006,2023-11-05,49
P005029,U0969,C004,2024-03-06,99
P005030,U0969,C010,2024-03-08,49
P005031,U0969,C015,2024-03-11,89
P005032,U0969,C002,2024-05-26,89
P005033,U0969,C013,2024-07-06,69
P005034,U0969,C001,2024-07-28,99
P005035,U0969,C012,2024-08-12,49
P005036,U0970,C005,2022-11-02,49
P005037,U0970,C002,2023-01-21,89
P005038,U0970,C001,2023-04-19,99
P005039,U0970,C009,2023-04-30,39
P005040,U0970,C014,2023-09-04,79
P005041,U0970,C007,2024-03-25,19
P005042,U0970,C012,2024-09-27,49
P005043,U0970,C013,2024-10-31,69
P005044,U0970,C010,2024-11-09,49
P005045,U0970,C006,2024-11-21,49
P005046,U0971,C008,2023-06-27,29
P005047,U0971,C012,2023-09-28,49
P005048,U0971,C003,2023-12-27,79
P005049,U0971,C002,2024-02-29,89
P005050,U0971,C005,2024-04-07,49
P005051,U0971,C006,2024-07-23,49
P005052,U0971,C010,2024-11-07,49
P005053,U0971,C007,2024-12-05,19
P005054,U0972,C001,2023-07-11,99
P005055,U0972,C004,2024-01-20,99
P005056,U0972,C015,2024-12-26,89
P005057,U0973,C001,2022-11-20,99
P005058,U0973,C011,2023-02-10,79
P005059,U0973,C013,2023-04-15,69
P005060,U0973,C003,2023-08-04,79
P005061,U0973,C002,2024-02-16,89
P005062,U0973,C014,2024-04-15,79
P005063,U0973,C007,2024-07-24,19
P005064,U0973,C015,2024-09-06,89
P005065,U0973,C004,2024-09-07,99
P005066,U0973,C008,2024-09-08,29
P005067,U0973,C006,2024-11-05,49
P005068,U0973,C005,2024-12-27,49
P005069,U0974,C011,2023-05-28,79
P005070,U0974,C006,2023-09-24,49
P005071,U0974,C013,2024-05-17,69
P005072,U0974,C001,2024-11-21,99
P005073,U0975,C006,2022-11-03,49
P005074,U0975,C008,2022-12-05,29
P005075,U0975,C014,2023-04-29,79
P005076,U0975,C002,2024-04-20,89
P005077,U0975,C004,2024-08-22,99
P005078,U0975,C005,2024-10-02,49
P005079,U0976,C008,2023-07-14,29
P005080,U0976,C012,2024-02-15,49
P005081,U0976,C013,2024-05-29,69
P005082,U0976,C002,2024-10-29,89
P005083,U0977,C014,2023-03-24,79
P005084,U0977,C011,2023-09-07,79
P005085,U0977,C007,2024-12-11,19
P005086,U0978,C012,2024-11-04,49
P005087,U0978,C006,2024-11-13,49
P005088,U0978,C001,2024-11-15,99
P005089,U0978,C014,2024-12-01,79
P005090,U0979,C012,2023-11-17,49
P005091,U0979,C001,2023-12-30,99
P005092,U0979,C004,2024-01-05,99
P005093,U0979,C015,2024-01-09,89
P005094,U0979,C008,2024-04-10,29
P005095,U0979,C002,2024-05-20,89
P005096,U0979,C009,2024-06-11,39
P005097,U0979,C014,2024-08-06,79
P005098,U0980,C007,2023-12-26,19
P005099,U0980,C013,2024-01-03,69
P005100,U0980,C009,2024-01-08,39
P005101,U0980,C003,2024-01-20,79
P005102,U0981,C005,2023-11-06,49
P005103,U0981,C009,2023-12-09,39
P005104,U0981,C013,2023-12-20,69
P005105,U0981,C006,2024-02-25,49
P005106,U0981,C007,2024-03-15,19
P005107,U0981,C015,2024-12-05,89
P005108,U0981,C008,2024-12-30,29
P005109,U0982,C006,2023-11-02,49
P005110,U0982,C005,2023-12-06,49
P005111,U0982,C013,2023-12-09,69
P005112,U0982,C001,2024-03-16,99
P005113,U0982,C009,2024-11-07,39
P005114,U0983,C004,2024-09-23,99
P005115,U0983,C014,2024-09-26,79
P005116,U0983,C002,2024-09-29,89
P005117,U0983,C008,2024-10-03,29
P005118,U0983,C009,2024-10-12,39
P005119,U0983,C011,2024-11-06,79
P005120,U0984,C005,2023-03-29,49
P005121,U0984,C002,2023-08-14,89
P005122,U0984,C006,2023-11-10,49
P005123,U0984,C014,2023-12-14,79
P005124,U0984,C015,2024-08-19,89
P005125,U0985,C010,2023-05-19,49
P005126,U0985,C006,2023-12-31,49
P005127,U0985,C003,2024-03-04,79
P005128,U0985,C007,2024-07-30,19
P005129,U0986,C002,2022-11-22,89
P005130,U0986,C014,2023-05-05,79
P005131,U0986,C004,2024-03-19,99
P005132,U0986,C010,2024-06-16,49
P005133,U0986,C011,2024-09-12,79
P005134,U0986,C008,2024-09-17,29
P005135,U0986,C009,2024-12-19,39
P005136,U0987,C012,2024-06-14,49
P005137,U0987,C013,2024-06-25,69
P005138,U0987,C004,2024-07-07,99
P005139,U0987,C001,2024-08-29,99
P005140,U0987,C014,2024-10-31,79
P005141,U0987,C003,2024-11-19,79
P005142,U0988,C009,2023-06-23,39
P005143,U0988,C012,2023-09-20,49
P005144,U0988,C006,2023-12-03,49
P005145,U0988,C011,2023-12-06,79
P005146,U0988,C001,2024-01-04,99
P005147,U0988,C014,2024-01-26,79
P005148,U0988,C010,2024-02-12,49
P005149,U0988,C013,2024-04-14,69
P005150,U0988,C003,2024-07-01,79
P005151,U0988,C005,2024-07-09,49
P005152,U0989,C011,2022-06-26,79
P005153,U0989,C013,2022-10-11,69
P005154,U0989,C003,2023-09-10,79
P005155,U0989,C014,2024-04-09,79
P005156,U0989,C001,2024-06-08,99
P005157,U0989,C015,2024-12-16,89
P005158,U0990,C012,2024-02-22,49
P005159,U0990,C001,2024-06-28,99
P005160,U0990,C005,2024-08-14,49
P005161,U0990,C004,2024-09-03,99
P005162,U0990,C006,2024-10-02,49
P005163,U0990,C013,2024-11-05,69
P005164,U0990,C003,2024-11-19,79
P005165,U0991,C012,2023-06-23,49
P005166,U0991,C001,2023-07-20,99
P005167,U0991,C007,2024-02-25,19
P005168,U0991,C006,2024-03-14,49
P005169,U0992,C009,2023-02-21,39
P005170,U0993,C012,2023-08-10,49
P005171,U0994,C007,2022-10-10,19
P005172,U0994,C009,2022-11-16,39
P005173,U0994,C002,2023-04-26,89
P005174,U0994,C015,2023-05-05,89
P005175,U0994,C008,2023-08-27,29
P005176,U0994,C004,2024-02-16,99
P005177,U0994,C011,2024-04-08,79
P005178,U0994,C010,2024-06-23,49
P005179,U0994,C006,2024-10-05,49
P005180,U0994,C012,2024-11-11,49
P005181,U0994,C005,2024-12-01,49
P005182,U0995,C014,2022-11-25,79
P005183,U0995,C001,2022-12-24,99
P005184,U0995,C012,2023-05-15,49
P005185,U0995,C002,2024-04-09,89
P005186,U0995,C010,2024-04-21,49
P005187,U0995,C005,2024-05-17,49
P005188,U0995,C015,2024-06-09,89
P005189,U0995,C003,2024-08-02,79
P005190,U0995,C011,2024-12-02,79
P005191,U0996,C004,2022-03-12,99
P005192,U0996,C015,2022-03-30,89
P005193,U0996,C010,2022-05-03,49
P005194,U0996,C013,2022-06-16,69
P005195,U0996,C011,2022-07-08,79
P005196,U0996,C005,2022-11-20,49
P005197,U0996,C008,2023-03-23,29
P005198,U0996,C006,2023-12-26,49
P005199,U0996,C009,2024-07-06,39
P005200,U0996,C002,2024-07-07,89
P005201,U0996,C007,2024-11-29,19
P005202,U0997,C013,2023-08-03,69
P005203,U0997,C014,2024-01-30,79
P005204,U0997,C009,2024-06-04,39
P005205,U0998,C010,2024-01-13,49
P005206,U0998,C008,2024-05-16,29
P005207,U0998,C009,2024-12-29,39
P005208,U0999,C012,2023-12-07,49
P005209,U0999,C001,2024-01-21,99
P005210,U0999,C013,2024-02-07,69
P005211,U0999,C010,2024-02-22,49
P005212,U0999,C005,2024-04-21,49
P005213,U0999,C003,2024-05-30,79
P005214,U0999,C011,2024-10-27,79
P005215,U1000,C005,2023-10-27,49
P005216,U1000,C001,2024-04-23,99
P005217,U1000,C013,2024-09-11,69
